;EventTime;Origin;Destination
308;2021.64361;Guinea;Mozambique
309;2021.5395;Guinea;Russia
310;2021.6518300000002;Guinea;Malawi
311;2021.6573100000003;Guinea;Panama
312;2021.5449800000001;Guinea;Malawi
313;2021.5477200000003;Guinea;Iran
314;2021.6353900000001;Guinea;Jamaica
315;2021.55868;Guinea;Ghana
316;2021.4306400000003;Guinea;Democratic Republic of the Congo
317;2021.6271700000002;Democratic Republic of the Congo;Guinea
318;2021.5367700000002;Guinea;Slovakia
319;2021.4412300000001;Guinea;Slovakia
320;2021.4435;Guinea;Rwanda
321;2021.5340200000003;Rwanda;Sudan
322;2021.57238;Guinea;Botswana
323;2021.65127;Guinea;Vanuatu
324;2021.5489700000003;Guinea;Madagascar
325;2021.4709800000003;Guinea;Kyrgyzstan
326;2021.6518200000003;Kyrgyzstan;Indonesia
327;2021.6408700000002;Kyrgyzstan;Kazakhstan
328;2021.4081;Guinea;Morocco
329;2021.6518300000002;Morocco;Luxembourg
330;2021.52032;Morocco;Qatar
331;2021.5183600000003;Morocco;Hungary
332;2021.61622;Hungary;Spain
333;2021.4009800000001;Guinea;Austria
334;2021.5751200000002;Austria;Palau
335;2021.5367600000002;Austria;Guadeloupe
336;2021.4319300000002;Guinea;Mali
337;2021.5614200000002;Mali;Malawi
338;2021.5705500000001;Mali;Australia
339;2021.6682700000001;Australia;Senegal
340;2021.3781000000001;Guinea;Estonia
341;2021.5614200000002;Estonia;Ukraine
342;2021.5148400000003;Estonia;Mongolia
343;2021.3674;Guinea;Eswatini
344;2021.4909400000001;Guinea;Mozambique
345;2021.5888100000002;Mozambique;Mauritius
346;2021.3970000000002;Guinea;Eswatini
347;2021.6353900000001;Eswatini;Cameroon
348;2021.4058800000003;Guinea;Indonesia
349;2021.4456900000002;Guinea;Central African Republic
350;2021.5449800000001;Guinea;Chad
351;2021.5860800000003;Guinea;Slovakia
352;2021.5422400000002;Guinea;Central African Republic
353;2021.4491600000001;Guinea;Cameroon
354;2021.6189500000003;Cameroon;Lebanon
355;2021.67648;Cameroon;Democratic Republic of the Congo
356;2021.5175800000002;Guinea;France
357;2021.4373300000002;Guinea;France
358;2021.4288500000002;Guinea;Burundi
359;2021.52032;Burundi;Rwanda
360;2021.49304;Burundi;Maldives
361;2021.5732400000002;Maldives;Brunei
362;2021.6518200000003;Brunei;Hong Kong
363;2021.6079900000002;Maldives;Indonesia
364;2021.5504600000002;Guinea;Palestine
365;2021.6381300000003;Guinea;Syria
366;2021.50348;Guinea;Bahrain
367;2021.6573100000003;Bahrain;Nigeria
368;2021.5422400000002;Bahrain;Saint Vincent and the Grenadines
369;2021.5148500000003;Guinea;Saint Kitts and Nevis
370;2021.6628000000003;Saint Kitts and Nevis;South Korea
371;2021.5422500000002;Saint Kitts and Nevis;Bolivia
372;2021.3852600000002;Guinea;Iceland
373;2021.4478800000002;Iceland;Bahrain
374;2021.3178000000003;Guinea;Brazil
375;2021.5559400000002;Brazil;Guinea
376;2021.64361;Brazil;Hungary
377;2021.3641200000002;Brazil;Zambia
378;2021.5860800000003;Brazil;Russia
379;2021.6463500000002;Brazil;Togo
380;2021.5340300000003;Brazil;Hong Kong
381;2021.6189700000002;Brazil;Bulgaria
382;2021.5242500000002;Brazil;Belgium
383;2021.5614300000002;Belgium;Benin
384;2021.64911;Belgium;Liechtenstein
385;2021.3330500000002;Guinea;Denmark
386;2021.52581;Denmark;Liechtenstein
387;2021.6792300000002;Denmark;Sweden
388;2021.61622;Denmark;Moldova
389;2021.5559400000002;Denmark;Sweden
390;2021.5422400000002;Denmark;Luxembourg
391;2021.5422400000002;Denmark;Sweden
392;2021.5449700000001;Denmark;Croatia
393;2021.5175700000002;Denmark;Luxembourg
394;2021.5257800000002;Denmark;Sweden
395;2021.5477100000003;Denmark;Bosnia and Herzegovina
396;2021.3394600000001;Guinea;Malta
397;2021.5367600000002;Malta;Oman
398;2021.66279;Malta;Italy
399;2021.64361;Malta;Belgium
400;2021.6682700000001;Malta;Ukraine
401;2021.4277700000002;Malta;Dominican Republic
402;2021.59156;Dominican Republic;Sweden
403;2021.6518300000002;Dominican Republic;Taiwan
404;2021.4967500000002;Dominican Republic;Slovenia
405;2021.5203300000003;Dominican Republic;Costa Rica
406;2021.6134800000002;Costa Rica;USA
407;2021.5641600000001;Dominican Republic;Palau
408;2021.4780400000002;Dominican Republic;Saint Kitts and Nevis
409;2021.6244400000003;Saint Kitts and Nevis;Latvia
410;2021.6710200000002;Saint Kitts and Nevis;Belize
411;2021.5532200000002;Saint Kitts and Nevis;Nicaragua
412;2021.5232700000001;Guinea;Bahrain
413;2021.6600500000002;Bahrain;Syria
414;2021.5367600000002;Guinea;Bangladesh
415;2021.55868;Guinea;India
416;2021.62991;Guinea;Austria
417;2021.5175800000002;Guinea;Maldives
418;2021.5614100000003;Guinea;Senegal
419;2021.5696300000002;Senegal;Mali
420;2021.64361;Guinea;Kuwait
421;2021.6216900000002;Guinea;France
422;2021.67648;Guinea;Guatemala
423;2021.5230600000002;Guinea;Turkey
424;2021.5133500000002;Guinea;Bulgaria
425;2021.5943000000002;Bulgaria;Czech Republic
426;2021.5163900000002;Guinea;Benin
427;2021.5449800000001;Benin;Switzerland
428;2021.5860700000003;Guinea;Nigeria
429;2021.5614100000003;Guinea;Ethiopia
430;2021.4944400000002;Guinea;Haiti
431;2021.6792200000002;Haiti;Ecuador
432;2021.5285400000002;Guinea;Zambia
433;2021.5614200000002;Guinea;Lesotho
434;2021.5669000000003;Guinea;Lesotho
